Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
2023,4,13,14,0,1080.4,864.3,216.1,29.9,26.0,36.0,844.4,7.0,311.1,0
2023,4,13,15,0,1001.5,801.2,200.3,28.8,25.1,26.0,845.5,6.8,7.9,0
2023,4,13,16,0,760.4,608.3,152.1,26.0,23.4,17.8,847.3,7.1,205.8,0
2023,4,13,17,0,595.8,476.7,119.2,25.1,20.9,24.3,844.9,6.6,264.2,0
2023,4,13,18,0,510.3,408.2,102.1,24.7,21.5,21.9,843.5,6.9,73.3,0
2023,4,13,19,0,294.1,235.3,58.8,23.9,21.1,28.3,843.0,7.0,319.0,0
2023,4,13,20,0,148.8,119.0,29.8,23.2,18.8,24.3,844.9,6.6,2.4,0
2023,4,13,21,0,174.2,139.4,34.8,21.7,16.8,22.9,845.2,5.9,85.0,0
2023,4,13,22,0,78.8,63.0,15.8,20.4,17.9,27.8,843.5,6.2,123.1,0
2023,4,13,23,0,0.0,0.0,0.0,20.5,18.2,25.2,842.6,6.1,155.7,0
2023,4,14,0,0,0.0,0.0,0.0,18.8,13.9,35.9,846.3,5.2,211.7,0
2023,4,14,1,0,71.0,56.8,14.2,19.9,17.4,42.6,845.3,3.8,330.1,0
2023,4,14,2,0,66.5,53.2,13.3,21.0,17.8,49.9,845.4,4.3,307.2,0
2023,4,14,3,0,134.8,107.9,27.0,21.7,18.8,57.6,845.1,4.2,9.7,0
2023,4,14,4,0,192.4,153.9,38.5,23.4,18.5,61.4,844.6,4.0,28.3,0
2023,4,14,5,0,284.1,227.3,56.8,23.2,19.4,49.6,845.6,3.3,156.6,0
2023,4,14,6,0,375.7,300.6,75.1,25.2,22.6,65.0,844.3,2.4,214.5,0
2023,4,14,7,0,571.4,457.1,114.3,27.0,24.5,62.3,844.3,2.8,1.8,0
2023,4,14,8,0,735.0,588.0,147.0,27.5,23.0,63.8,843.9,3.5,322.2,0
2023,4,14,9,0,995.4,796.3,199.1,27.5,25.2,51.0,845.4,3.7,268.2,0
2023,4,14,10,0,1221.5,977.2,244.3,28.6,24.0,52.2,846.7,3.9,200.2,0
2023,4,14,11,0,1324.7,1059.7,264.9,29.7,25.3,42.8,845.9,4.9,27.1,0
2023,4,14,12,0,1398.7,1118.9,279.7,31.1,27.4,38.6,845.8,5.4,349.7,0
2023,4,14,13,0,1251.3,1001.0,250.3,30.5,27.7,32.9,844.1,6.0,153.5,0
2023,4,14,14,0,1099.4,879.5,219.9,30.3,27.2,36.9,843.7,6.5,320.0,0
2023,4,14,15,0,1036.2,828.9,207.2,27.5,25.4,16.9,846.5,6.8,157.2,0
2023,4,14,16,0,777.0,621.6,155.4,29.1,24.6,23.7,845.6,7.4,166.8,0
2023,4,14,17,0,622.8,498.3,124.6,25.8,21.8,17.1,844.8,7.1,331.9,0
2023,4,14,18,0,387.7,310.1,77.5,25.3,21.8,23.9,844.7,7.6,39.4,0
2023,4,14,19,0,298.4,238.8,59.7,22.8,20.3,17.7,845.7,7.1,290.8,0
2023,4,14,20,0,202.9,162.3,40.6,23.6,19.7,25.1,845.0,6.1,73.5,0
2023,4,14,21,0,73.5,58.8,14.7,20.7,16.0,18.6,844.8,6.9,70.6,0
2023,4,14,22,0,67.5,54.0,13.5,18.3,13.8,37.7,844.3,6.1,320.3,0
2023,4,14,23,0,1.5,1.2,0.3,21.2,18.3,27.5,847.6,5.9,36.5,0
2023,4,15,0,0,36.4,29.1,7.3,19.3,14.4,44.3,845.2,5.3,303.1,0
2023,4,15,1,0,115.8,92.6,23.2,20.0,16.2,42.8,845.8,4.2,44.8,0
2023,4,15,2,0,50.4,40.3,10.1,19.0,14.1,56.1,844.9,4.4,76.3,0
2023,4,15,3,0,152.6,122.0,30.5,23.2,20.8,60.3,845.0,3.9,44.0,0
2023,4,15,4,0,166.4,133.1,33.3,22.4,19.2,52.6,844.1,2.2,43.0,0
2023,4,15,5,0,161.2,129.0,32.2,24.2,20.6,64.0,845.6,3.2,321.8,0
2023,4,15,6,0,384.7,307.8,76.9,25.2,20.9,66.9,844.3,3.5,208.6,0
2023,4,15,7,0,655.2,524.1,131.0,26.7,22.3,55.9,845.6,2.8,218.3,0
2023,4,15,8,0,763.0,610.4,152.6,27.8,23.5,48.8,845.9,2.8,71.1,0
2023,4,15,9,0,878.9,703.1,175.8,28.1,23.8,46.3,844.6,3.4,6.2,0
2023,4,15,10,0,1220.0,976.0,244.0,28.7,26.6,58.4,845.1,3.9,282.2,0
2023,4,15,11,0,1379.2,1103.3,275.8,31.1,26.6,43.3,843.9,4.3,300.9,0
2023,4,15,12,0,1356.2,1085.0,271.2,29.9,25.3,38.8,843.6,4.9,219.8,0
2023,4,15,13,0,1261.1,1008.9,252.2,29.7,25.9,39.4,845.8,5.2,69.1,0
2023,4,15,14,0,1217.1,973.7,243.4,29.6,24.8,32.7,843.7,5.5,153.2,0
2023,4,15,15,0,1028.4,822.7,205.7,29.1,25.3,24.6,843.9,7.2,341.3,0
2023,4,15,16,0,804.7,643.8,160.9,27.8,23.3,13.1,844.3,5.9,353.1,0
2023,4,15,17,0,632.9,506.3,126.6,25.2,22.0,26.8,844.1,7.8,233.9,0
2023,4,15,18,0,314.8,251.8,63.0,25.5,22.9,16.0,844.5,7.3,274.3,0
2023,4,15,19,0,268.5,214.8,53.7,24.8,22.2,17.6,845.8,7.0,322.7,0
2023,4,15,20,0,203.6,162.9,40.7,22.4,18.9,24.5,845.5,5.3,85.3,0
2023,4,15,21,0,141.4,113.1,28.3,22.6,20.0,25.3,846.1,6.6,285.6,0
2023,4,15,22,0,58.1,46.5,11.6,21.3,16.6,39.9,843.3,5.7,322.5,0
2023,4,15,23,0,27.4,21.9,5.5,20.5,16.8,34.0,845.8,5.7,235.8,0
2023,4,16,0,0,20.9,16.7,4.2,20.0,15.7,34.6,844.5,4.3,98.4,0
2023,4,16,1,0,48.4,38.7,9.7,17.5,13.2,40.9,846.8,4.8,140.5,0
2023,4,16,2,0,15.7,12.5,3.1,20.7,16.4,46.5,845.0,4.0,151.8,0
2023,4,16,3,0,124.3,99.5,24.9,21.6,18.8,53.3,845.7,2.9,129.6,0
2023,4,16,4,0,165.6,132.5,33.1,23.0,20.2,49.1,843.7,3.3,219.7,0
2023,4,16,5,0,212.4,169.9,42.5,23.2,19.3,55.9,844.4,3.5,49.9,0
2023,4,16,6,0,475.4,380.4,95.1,25.4,21.6,66.2,845.9,3.6,140.3,0
2023,4,16,7,0,646.8,517.5,129.4,25.5,23.1,57.6,846.1,3.4,317.6,0
2023,4,16,8,0,796.9,637.6,159.4,28.6,25.6,57.5,847.0,3.0,221.1,0
2023,4,16,9,0,973.9,779.2,194.8,29.3,27.2,47.0,844.8,4.1,288.0,0
2023,4,16,10,0,1129.9,903.9,226.0,29.4,26.9,47.1,843.9,4.1,16.0,0
2023,4,16,11,0,1274.3,1019.4,254.9,28.6,25.0,50.9,847.6,4.3,47.6,0
2023,4,16,12,0,1313.3,1050.6,262.7,29.7,25.3,42.0,845.8,4.1,40.4,0
2023,4,16,13,0,1221.0,976.8,244.2,32.5,30.3,26.2,844.8,5.5,68.0,0
2023,4,16,14,0,1120.5,896.4,224.1,30.3,28.3,32.8,844.8,4.9,187.5,0
2023,4,16,15,0,990.6,792.5,198.1,29.6,26.7,20.7,843.4,6.2,56.6,0
2023,4,16,16,0,774.1,619.3,154.8,27.0,23.1,25.6,845.0,5.2,153.5,0
2023,4,16,17,0,545.2,436.2,109.0,25.2,21.0,14.1,844.8,6.5,296.5,0
2023,4,16,18,0,445.9,356.7,89.2,23.7,21.3,17.5,845.5,6.3,279.6,0
2023,4,16,19,0,296.1,236.9,59.2,23.5,21.5,18.9,845.5,6.7,210.9,0
2023,4,16,20,0,145.1,116.0,29.0,23.7,20.3,22.8,845.5,6.1,257.0,0
2023,4,16,21,0,162.2,129.8,32.4,21.4,18.2,28.4,844.4,5.9,24.9,0
2023,4,16,22,0,36.0,28.8,7.2,19.5,16.1,32.8,844.6,5.7,270.0,0
2023,4,16,23,0,0.0,0.0,0.0,19.3,15.9,37.3,844.3,5.9,294.9,0
2023,4,17,0,0,0.0,0.0,0.0,20.4,15.6,48.1,845.1,4.5,63.4,0
2023,4,17,1,0,41.6,33.3,8.3,21.6,16.7,53.1,844.4,5.2,305.7,0
2023,4,17,2,0,137.5,110.0,27.5,20.1,16.4,46.5,845.7,3.6,219.9,0
2023,4,17,3,0,65.5,52.4,13.1,22.0,17.8,55.0,845.8,3.0,294.3,0
2023,4,17,4,0,203.6,162.9,40.7,21.8,18.7,65.2,845.3,2.6,88.2,0
2023,4,17,5,0,270.0,216.0,54.0,24.1,20.3,58.4,846.3,4.2,309.4,0
2023,4,17,6,0,427.9,342.3,85.6,25.3,22.6,55.2,845.0,3.3,263.2,0
2023,4,17,7,0,614.1,491.3,122.8,24.5,20.1,61.0,846.1,2.3,23.0,0
2023,4,17,8,0,866.0,692.8,173.2,27.5,24.8,58.1,844.9,2.7,236.1,0
2023,4,17,9,0,996.3,797.0,199.3,28.2,23.7,60.0,842.6,4.0,145.8,0
2023,4,17,10,0,1127.0,901.6,225.4,28.7,23.9,54.5,847.2,3.9,129.4,0
2023,4,17,11,0,1355.3,1084.2,271.1,30.3,26.4,41.3,844.6,4.8,136.4,0
2023,4,17,12,0,1192.8,954.2,238.6,30.8,26.7,41.5,845.1,4.5,180.7,0
2023,4,17,13,0,1296.0,1036.8,259.2,30.7,27.7,30.7,844.9,5.2,59.4,0
2023,4,17,14,0,1138.2,910.6,227.6,30.7,26.4,23.6,844.7,4.3,306.2,0
2023,4,17,15,0,983.7,786.9,196.7,28.7,24.9,30.4,846.2,7.0,74.9,0
2023,4,17,16,0,696.5,557.2,139.3,27.5,25.4,26.8,845.0,6.6,69.1,0
2023,4,17,17,0,569.6,455.7,113.9,27.2,24.1,22.0,844.3,7.3,305.2,0
2023,4,17,18,0,450.4,360.3,90.1,25.3,22.9,18.8,846.0,7.1,23.2,0
2023,4,17,19,0,372.8,298.3,74.6,25.9,21.8,23.6,845.8,7.5,75.0,0
2023,4,17,20,0,201.4,161.2,40.3,23.5,18.5,17.1,844.9,7.2,84.9,0
2023,4,17,21,0,120.5,96.4,24.1,21.8,18.1,28.3,844.1,6.3,351.7,0
2023,4,17,22,0,57.9,46.3,11.6,20.1,16.9,26.9,845.7,6.6,5.8,0
2023,4,17,23,0,15.3,12.2,3.1,19.1,16.7,31.9,844.6,5.2,31.8,0
2023,4,18,0,0,0.0,0.0,0.0,18.8,14.2,49.0,841.9,4.4,234.4,0
2023,4,18,1,0,63.6,50.9,12.7,20.3,16.0,44.6,844.7,4.9,248.6,0
2023,4,18,2,0,58.1,46.4,11.6,20.7,17.5,49.9,845.0,3.6,125.9,0
2023,4,18,3,0,203.4,162.7,40.7,20.9,16.6,45.8,846.5,3.9,319.3,0
2023,4,18,4,0,217.9,174.3,43.6,20.5,17.9,63.8,846.0,2.8,95.6,0
2023,4,18,5,0,322.1,257.6,64.4,23.8,20.4,60.1,843.5,3.2,55.1,0
2023,4,18,6,0,427.1,341.7,85.4,24.3,20.8,63.9,844.4,2.9,232.5,0
2023,4,18,7,0,616.9,493.5,123.4,26.4,22.5,67.2,844.7,3.5,288.9,0
2023,4,18,8,0,760.8,608.6,152.2,29.1,26.2,56.4,844.9,2.5,183.3,0
2023,4,18,9,0,943.1,754.5,188.6,29.3,27.2,56.9,845.2,3.7,3.4,0
2023,4,18,10,0,1080.4,864.3,216.1,28.4,23.9,53.5,845.4,3.9,80.7,0
2023,4,18,11,0,1282.0,1025.6,256.4,29.8,27.1,41.3,845.8,4.1,80.0,0
2023,4,18,12,0,1245.9,996.7,249.2,30.4,27.1,31.9,844.8,4.8,280.9,0
2023,4,18,13,0,1314.1,1051.2,262.8,29.7,26.5,41.2,846.3,5.7,341.9,0
2023,4,18,14,0,1203.8,963.0,240.8,29.1,24.2,31.2,845.2,6.3,128.2,0
2023,4,18,15,0,974.3,779.5,194.9,26.8,21.8,27.4,846.7,5.9,7.3,0
2023,4,18,16,0,758.4,606.7,151.7,28.9,25.6,27.9,846.3,6.1,61.7,0
2023,4,18,17,0,630.3,504.3,126.1,24.4,21.7,27.2,845.4,6.2,82.0,0
2023,4,18,18,0,364.7,291.7,72.9,25.4,22.7,16.8,843.5,7.0,320.7,0
2023,4,18,19,0,262.7,210.1,52.5,23.5,20.2,18.7,845.1,7.6,65.6,0
2023,4,18,20,0,107.6,86.1,21.5,22.9,18.6,14.4,843.8,6.5,293.1,0
2023,4,18,21,0,45.2,36.2,9.0,22.1,18.7,25.8,844.4,6.0,160.0,0
2023,4,18,22,0,0.0,0.0,0.0,22.0,17.0,25.0,844.7,5.9,198.3,0
2023,4,18,23,0,30.4,24.3,6.1,20.8,18.2,29.4,843.8,5.1,165.2,0
2023,4,19,0,0,0.0,0.0,0.0,20.0,17.4,40.6,845.5,5.1,273.7,0
2023,4,19,1,0,18.3,14.6,3.7,20.0,15.6,45.5,845.1,2.9,178.5,0
2023,4,19,2,0,43.1,34.4,8.6,20.8,18.0,42.4,845.0,4.7,316.1,0
2023,4,19,3,0,119.6,95.7,23.9,19.5,16.5,52.7,845.5,3.8,286.0,0
2023,4,19,4,0,154.0,123.2,30.8,22.0,18.4,54.6,845.6,3.4,4.6,0
2023,4,19,5,0,340.2,272.1,68.0,24.1,19.4,56.8,845.0,2.8,259.1,0
2023,4,19,6,0,493.7,395.0,98.7,23.9,19.9,54.8,845.2,3.9,68.0,0
2023,4,19,7,0,645.5,516.4,129.1,27.0,24.2,59.8,845.3,3.4,302.2,0
2023,4,19,8,0,817.4,653.9,163.5,25.2,23.1,64.4,844.7,2.9,278.3,0
2023,4,19,9,0,928.1,742.5,185.6,30.0,25.4,56.4,845.8,4.2,220.8,0
2023,4,19,10,0,1131.5,905.2,226.3,30.1,26.3,59.8,844.1,3.9,62.6,0
2023,4,19,11,0,1298.7,1039.0,259.7,28.2,24.8,45.5,846.6,4.7,298.5,0
2023,4,19,12,0,1386.6,1109.3,277.3,30.7,27.5,43.1,845.6,5.1,0.5,0
2023,4,19,13,0,1302.3,1041.8,260.5,29.9,27.5,38.5,844.8,5.7,266.3,0
2023,4,19,14,0,1088.8,871.0,217.8,28.3,25.4,27.6,843.6,5.2,162.4,0
2023,4,19,15,0,1085.0,868.0,217.0,29.3,25.0,18.4,844.6,6.3,233.4,0
2023,4,19,16,0,800.6,640.5,160.1,27.2,24.2,21.6,846.3,6.5,249.1,0
2023,4,19,17,0,625.6,500.5,125.1,24.1,21.6,18.7,845.9,6.3,333.1,0
2023,4,19,18,0,379.0,303.2,75.8,25.8,22.9,18.3,845.8,6.6,328.4,0
2023,4,19,19,0,230.9,184.7,46.2,23.9,21.7,20.7,844.4,7.8,42.5,0
2023,4,19,20,0,149.0,119.2,29.8,24.0,20.4,18.6,846.9,6.9,96.2,0
2023,4,19,21,0,75.6,60.5,15.1,21.2,19.2,26.6,845.4,5.8,194.5,0
2023,4,19,22,0,55.7,44.6,11.1,20.1,15.6,24.5,845.2,6.2,167.4,0
2023,4,19,23,0,0.0,0.0,0.0,20.1,16.8,40.7,843.9,5.3,23.1,0
2023,4,20,0,0,62.5,50.0,12.5,20.7,17.0,40.0,844.7,5.0,88.1,0
2023,4,20,1,0,54.8,43.9,11.0,20.7,17.2,40.0,845.2,4.2,347.8,0
2023,4,20,2,0,22.0,17.6,4.4,19.7,14.9,51.7,841.9,4.0,264.5,0
2023,4,20,3,0,144.7,115.7,28.9,21.7,19.5,55.3,844.2,3.2,277.4,0
2023,4,20,4,0,124.4,99.5,24.9,22.9,19.7,63.5,844.0,3.7,163.5,0
2023,4,20,5,0,351.1,280.9,70.2,23.9,20.3,64.3,844.5,3.3,354.8,0
2023,4,20,6,0,452.7,362.2,90.5,27.1,24.1,58.4,843.9,2.9,38.0,0
2023,4,20,7,0,583.7,467.0,116.7,26.5,23.8,57.0,845.8,3.8,244.9,0
2023,4,20,8,0,711.5,569.2,142.3,27.8,22.9,54.1,844.1,2.3,228.5,0
2023,4,20,9,0,1031.0,824.8,206.2,28.7,24.1,58.8,846.4,3.1,164.5,0
2023,4,20,10,0,1178.4,942.7,235.7,31.5,26.8,62.2,846.6,2.9,293.3,0
2023,4,20,11,0,1278.7,1023.0,255.7,29.9,27.5,49.7,845.7,4.5,81.4,0
2023,4,20,12,0,1299.0,1039.2,259.8,30.9,28.1,41.6,845.7,5.5,339.0,0
2023,4,20,13,0,1184.0,947.2,236.8,29.3,25.4,33.2,845.7,5.5,149.9,0
2023,4,20,14,0,1109.5,887.6,221.9,29.7,27.2,29.6,843.9,6.7,10.7,0
2023,4,20,15,0,967.1,773.7,193.4,29.5,26.1,18.3,846.3,6.9,244.8,0
2023,4,20,16,0,745.2,596.2,149.0,26.3,21.6,27.7,843.7,6.8,56.3,0
2023,4,20,17,0,496.9,397.5,99.4,27.7,24.6,20.0,844.6,7.4,153.2,0
2023,4,20,18,0,412.8,330.3,82.6,26.8,24.1,20.8,844.8,7.2,105.1,0
2023,4,20,19,0,309.3,247.4,61.9,23.6,19.7,12.6,845.2,6.4,312.1,0
2023,4,20,20,0,256.5,205.2,51.3,20.0,15.3,23.7,841.6,7.0,281.5,0
2023,4,20,21,0,159.8,127.8,32.0,23.0,19.6,27.6,846.5,6.3,32.5,0
2023,4,20,22,0,18.1,14.4,3.6,21.6,18.5,30.5,843.5,4.6,20.4,0
2023,4,20,23,0,33.4,26.7,6.7,22.5,17.5,37.6,841.9,5.6,345.5,0
2023,4,21,0,0,27.9,22.3,5.6,17.9,15.4,33.0,844.9,4.4,222.2,0
2023,4,21,1,0,84.0,67.2,16.8,20.7,18.2,53.9,844.3,5.0,354.7,0
2023,4,21,2,0,123.1,98.5,24.6,20.3,16.7,52.5,846.2,3.8,196.3,0
2023,4,21,3,0,118.2,94.6,23.6,22.7,18.8,49.0,844.9,3.6,196.0,0
2023,4,21,4,0,205.6,164.5,41.1,23.3,20.4,51.4,845.3,3.7,155.1,0
2023,4,21,5,0,216.7,173.4,43.3,24.1,21.0,60.3,845.2,1.7,218.8,0
2023,4,21,6,0,409.2,327.3,81.8,25.3,22.2,53.2,844.9,3.3,130.2,0
2023,4,21,7,0,590.2,472.2,118.0,24.9,22.8,55.3,844.6,2.9,197.2,0
2023,4,21,8,0,773.4,618.8,154.7,28.5,26.5,50.8,844.5,3.6,302.6,0
2023,4,21,9,0,1144.2,915.4,228.8,28.0,25.7,45.0,845.4,3.4,320.5,0
2023,4,21,10,0,1163.5,930.8,232.7,29.4,25.9,40.6,845.1,4.3,20.5,0
2023,4,21,11,0,1257.3,1005.8,251.5,29.0,26.9,51.3,844.8,4.1,190.5,0
2023,4,21,12,0,1283.7,1027.0,256.7,31.7,28.5,31.1,844.0,5.3,115.1,0
2023,4,21,13,0,1253.2,1002.6,250.6,30.4,28.2,38.7,844.6,5.4,143.5,0
2023,4,21,14,0,1026.7,821.4,205.3,29.7,25.7,27.6,845.4,5.7,41.8,0
2023,4,21,15,0,904.1,723.3,180.8,28.3,24.3,20.9,846.1,6.4,180.6,0
2023,4,21,16,0,747.4,597.9,149.5,28.3,24.6,26.0,844.2,6.2,273.3,0
2023,4,21,17,0,599.7,479.8,119.9,25.4,21.1,29.5,845.7,6.8,150.3,0
2023,4,21,18,0,460.1,368.1,92.0,24.8,20.7,26.2,844.5,7.4,38.2,0
2023,4,21,19,0,290.0,232.0,58.0,23.3,19.3,18.3,846.6,6.5,349.3,0
2023,4,21,20,0,112.8,90.3,22.6,23.5,19.8,20.8,845.0,7.0,148.1,0
2023,4,21,21,0,116.8,93.5,23.4,21.0,18.1,30.3,845.6,6.1,5.8,0
2023,4,21,22,0,0.0,0.0,0.0,21.4,19.0,29.3,845.7,5.5,222.3,0
2023,4,21,23,0,5.4,4.3,1.1,20.5,16.2,38.7,845.5,4.3,97.4,0
2023,4,22,0,0,0.0,0.0,0.0,21.1,18.3,41.8,844.0,5.1,99.0,0
2023,4,22,1,0,60.9,48.7,12.2,20.8,17.2,40.3,845.3,5.4,179.3,0
2023,4,22,2,0,20.7,16.5,4.1,20.1,17.3,51.5,845.4,2.3,140.0,0
2023,4,22,3,0,39.3,31.4,7.9,21.3,18.5,55.7,845.0,3.6,314.3,0
2023,4,22,4,0,69.8,55.8,14.0,20.9,16.6,51.3,845.7,3.4,113.3,0
2023,4,22,5,0,284.9,227.9,57.0,22.8,18.2,61.9,845.9,3.2,261.5,0
2023,4,22,6,0,397.4,317.9,79.5,23.2,19.2,62.3,844.1,3.2,35.6,0
2023,4,22,7,0,668.9,535.1,133.8,26.3,22.8,61.8,843.9,3.5,216.5,0
2023,4,22,8,0,893.9,715.1,178.8,28.7,23.9,60.4,845.1,2.8,89.8,0
2023,4,22,9,0,1108.5,886.8,221.7,27.3,23.1,54.5,845.6,3.2,161.7,0
2023,4,22,10,0,1178.0,942.4,235.6,28.6,25.7,56.0,844.8,3.8,202.2,0
2023,4,22,11,0,1293.1,1034.5,258.6,28.8,24.9,52.6,845.9,4.9,39.6,0
2023,4,22,12,0,1300.5,1040.4,260.1,28.4,23.7,45.6,846.1,4.3,359.1,0
2023,4,22,13,0,1251.5,1001.2,250.3,29.7,26.8,40.2,844.2,5.2,52.5,0
2023,4,22,14,0,1148.8,919.0,229.8,31.3,29.0,28.7,844.1,6.0,250.6,0
2023,4,22,15,0,941.3,753.0,188.3,28.2,24.9,22.7,845.0,6.6,3.9,0
2023,4,22,16,0,776.6,621.3,155.3,26.8,22.3,29.8,844.7,6.8,89.2,0
2023,4,22,17,0,584.6,467.7,116.9,26.3,21.5,25.8,844.1,7.7,235.0,0
2023,4,22,18,0,424.6,339.7,84.9,25.4,23.4,20.5,844.4,6.7,94.5,0
2023,4,22,19,0,244.2,195.4,48.8,26.6,22.4,29.0,842.6,7.4,186.6,0
2023,4,22,20,0,221.3,177.1,44.3,21.5,16.9,26.9,844.1,7.1,184.9,0
2023,4,22,21,0,138.1,110.5,27.6,21.8,18.8,27.8,845.1,6.5,236.6,0
2023,4,22,22,0,80.5,64.4,16.1,21.5,18.5,25.6,844.6,5.8,6.1,0
2023,4,22,23,0,35.4,28.3,7.1,20.3,16.0,37.4,844.8,4.7,304.5,0
2023,4,23,0,0,0.0,0.0,0.0,19.5,15.3,41.3,846.5,5.2,314.9,0
2023,4,23,1,0,0.0,0.0,0.0,19.5,17.5,41.7,845.8,4.9,276.5,0
2023,4,23,2,0,23.3,18.7,4.7,22.9,18.3,47.1,844.2,3.7,272.9,0
2023,4,23,3,0,125.9,100.7,25.2,22.0,17.9,44.4,843.3,3.6,51.7,0
2023,4,23,4,0,208.1,166.5,41.6,22.4,19.2,58.5,845.2,2.9,73.1,0
2023,4,23,5,0,167.5,134.0,33.5,21.7,16.8,51.2,843.7,2.9,250.2,0
2023,4,23,6,0,396.0,316.8,79.2,23.1,20.2,62.0,844.3,3.1,1.6,0
2023,4,23,7,0,655.0,524.0,131.0,25.7,23.6,59.3,843.6,3.1,62.9,0
2023,4,23,8,0,845.1,676.1,169.0,27.1,23.4,62.8,845.5,4.0,119.9,0
2023,4,23,9,0,1047.5,838.0,209.5,27.5,23.6,50.2,844.5,4.0,341.9,0
2023,4,23,10,0,1186.5,949.2,237.3,30.3,26.3,53.9,846.5,3.5,70.7,0
2023,4,23,11,0,1213.4,970.7,242.7,29.3,26.6,46.6,846.4,4.6,1.7,0
2023,4,23,12,0,1313.6,1050.9,262.7,28.5,25.8,43.0,846.0,4.6,306.6,0
2023,4,23,13,0,1291.0,1032.8,258.2,30.8,26.6,37.1,845.4,4.6,135.2,0
2023,4,23,14,0,1209.8,967.8,242.0,29.3,25.7,25.0,845.7,6.6,349.7,0
2023,4,23,15,0,1011.2,809.0,202.2,29.9,25.0,28.8,842.7,6.3,274.6,0
2023,4,23,16,0,722.6,578.1,144.5,28.7,26.6,29.0,843.6,6.8,212.0,0
2023,4,23,17,0,493.8,395.0,98.8,27.3,25.1,13.3,844.7,7.0,241.4,0
2023,4,23,18,0,393.0,314.4,78.6,22.8,19.2,14.8,845.6,7.7,42.2,0
2023,4,23,19,0,266.7,213.3,53.3,24.2,21.2,12.4,844.2,7.5,100.1,0
2023,4,23,20,0,191.7,153.4,38.3,21.2,17.9,20.9,844.0,7.2,117.9,0
2023,4,23,21,0,134.4,107.5,26.9,20.8,17.4,22.4,847.0,6.6,127.5,0
2023,4,23,22,0,65.0,52.0,13.0,18.7,14.5,30.3,846.4,5.7,173.1,0
2023,4,23,23,0,1.9,1.5,0.4,20.5,17.4,31.3,845.4,6.6,165.7,0
2023,4,24,0,0,43.9,35.1,8.8,18.9,14.0,38.1,846.1,5.4,334.0,0
2023,4,24,1,0,90.7,72.5,18.1,19.8,15.7,49.2,846.0,3.2,129.1,0
2023,4,24,2,0,72.3,57.9,14.5,18.9,15.0,48.3,844.3,3.0,315.3,0
2023,4,24,3,0,36.0,28.8,7.2,22.2,18.8,50.3,845.8,4.7,157.0,0
2023,4,24,4,0,180.6,144.5,36.1,23.4,18.9,54.9,844.2,3.2,319.4,0
2023,4,24,5,0,319.2,255.3,63.8,23.1,19.5,55.2,844.0,2.8,300.0,0
2023,4,24,6,0,458.2,366.6,91.6,26.0,22.4,57.0,845.3,3.0,291.6,0
2023,4,24,7,0,573.1,458.5,114.6,26.8,24.7,56.9,844.8,3.1,155.5,0
2023,4,24,8,0,729.9,583.9,146.0,27.3,22.7,62.7,845.6,3.6,255.6,0
2023,4,24,9,0,960.2,768.2,192.0,29.0,25.7,61.9,845.5,3.7,199.0,0
2023,4,24,10,0,1139.5,911.6,227.9,28.5,23.5,56.7,845.5,3.3,354.1,0
2023,4,24,11,0,1260.7,1008.6,252.1,29.9,27.7,49.5,844.8,4.7,290.1,0
2023,4,24,12,0,1291.2,1033.0,258.2,31.2,28.2,41.4,844.4,5.3,24.3,0
2023,4,24,13,0,1164.0,931.2,232.8,29.3,26.1,36.9,843.3,5.4,295.6,0
2023,4,24,14,0,1149.7,919.8,229.9,29.9,25.2,27.4,844.6,7.2,137.9,0
2023,4,24,15,0,876.3,701.1,175.3,29.5,25.5,30.2,845.5,6.9,359.5,0
2023,4,24,16,0,645.5,516.4,129.1,27.4,23.3,22.0,844.4,6.0,281.2,0
2023,4,24,17,0,569.7,455.8,113.9,26.4,23.5,16.7,846.8,6.5,298.1,0
2023,4,24,18,0,502.7,402.2,100.5,23.8,21.2,28.8,844.5,6.8,344.7,0
2023,4,24,19,0,268.1,214.5,53.6,25.1,20.2,20.7,843.2,7.0,53.7,0
2023,4,24,20,0,195.1,156.0,39.0,21.9,19.8,12.8,845.7,6.0,246.0,0
2023,4,24,21,0,24.7,19.7,4.9,19.7,16.5,26.7,845.0,6.7,334.2,0
2023,4,24,22,0,20.8,16.6,4.2,20.5,16.7,29.2,843.2,6.3,255.1,0
2023,4,24,23,0,9.1,7.3,1.8,19.7,17.0,38.6,845.3,5.3,256.9,0
2023,4,25,0,0,36.9,29.5,7.4,21.7,19.1,42.4,843.9,4.4,240.8,0
2023,4,25,1,0,56.8,45.4,11.4,20.0,15.7,45.6,844.8,4.2,155.5,0
2023,4,25,2,0,77.0,61.6,15.4,20.2,17.7,50.9,846.4,3.6,315.3,0
2023,4,25,3,0,126.4,101.1,25.3,21.1,16.6,49.6,845.2,2.6,42.5,0
2023,4,25,4,0,170.7,136.6,34.1,21.0,17.0,60.8,845.0,3.1,87.7,0
2023,4,25,5,0,269.8,215.8,54.0,24.9,20.7,54.2,846.2,4.4,36.4,0
2023,4,25,6,0,442.3,353.8,88.5,25.1,21.3,66.2,846.0,3.3,79.6,0
2023,4,25,7,0,542.6,434.0,108.5,25.2,22.4,64.3,843.7,2.8,137.3,0
